UUID,site_id,comid,lng,lat,model_cfs,model_percentile,model_category,model_trend,model_pct_normal,usgs_cfs
2143500,02143500,,-81.2652778,35.42055556,29.836430915450624,33.3,None,falling,76.4,17.1
2111500,02111500,,-81.16888889,36.175,68.1580013769642,23.3,D0,falling,75.7,61.3
214266000,0214266000,,-80.921,35.38971389,7.251273105442434,10.0,D2,falling,60.4,5.17
2152474,02152474,,-81.5616667,35.41527778,84.42658667905918,33.3,None,falling,73.3,86.8
2118000,02118000,,-80.65888889,35.845,87.58874705679212,3.3,D3,falling,51.1,102.0
2112000,02112000,,-81.1455556,36.1525,357.3248376554541,23.3,D0,falling,73.7,405.0
214265808,0214265808,,-80.8827778,35.4036111,3.067575402872955,13.3,D1,falling,65.2,1.05
2116500,02116500,,-80.3869444,35.85666667,1033.6096619588634,6.7,D2,falling,64.3,1290.0
214183365,0214183365,,-81.3613778,35.842025,19.330188726395054,23.3,D0,falling,73.8,16.4
2142654,02142654,,-80.8905556,35.40694444,3.500575217895814,16.7,D1,falling,77.3,1.61
214265828,0214265828,,-80.9175194,35.40178889,6.87762773486235,10.0,D2,falling,60.6,0.0
211139110,0211139110,,-81.2233333,36.1361111,278.2351059371384,23.3,D0,falling,71.2,457.0
2123500,02123500,,-80.01663889,35.43147778,60.53660296099855,16.7,D1,falling,74.8,15.4
2124080,02124080,,-80.7519444,35.41416667,6.835395117248274,23.3,D0,falling,79.7,1.47
2111180,02111180,,-81.4030556,36.07138889,30.08591352405037,16.7,D1,falling,61.4,27.8
2112250,02112250,,-80.8491,36.24103889,506.3087904601293,20.0,D1,falling,73.2,651.0
2142000,02142000,,-81.2369444,35.94555556,15.907541685977355,30.0,D0,falling,79.8,9.76
2115360,02115360,,-80.445275,36.1328861,621.1906090524799,3.3,D3,falling,57.4,1160.0
7227890,07227890,,-101.6625278,35.72077778,0.0,6.7,D2,falling,0.0,0.0
8067650,08067650,,-95.542998,30.34215289,178.29272158917303,86.7,W1,falling,300.0,559.0
8068400,08068400,,-95.4838288,30.192159,43.78665475813431,86.7,W1,falling,238.0,22.6
8068400,08068400,,-95.4838288,30.192159,43.78665475813431,86.7,W1,falling,238.0,16.3
8068400,08068400,,-95.4838288,30.192159,43.78665475813431,86.7,W1,falling,238.0,18.9
8068390,08068390,,-95.4911111,30.19055556,28.55021249486743,86.7,W1,falling,229.9,12.9
8068390,08068390,,-95.4911111,30.19055556,28.55021249486743,86.7,W1,falling,229.9,8.66
8068390,08068390,,-95.4911111,30.19055556,28.55021249486743,86.7,W1,falling,229.9,10.6
8070500,08070500,,-95.3024361,30.25965789,32.71424650799366,76.7,W0,falling,207.7,72.0
8070500,08070500,,-95.3024361,30.25965789,32.71424650799366,76.7,W0,falling,207.7,64.3
8070500,08070500,,-95.3024361,30.25965789,32.71424650799366,76.7,W0,falling,207.7,68.2
8067920,08067920,,-95.5636944,30.25775,64.5850036232606,80.0,W1,falling,240.0,92.6
8067920,08067920,,-95.5636944,30.25775,64.5850036232606,80.0,W1,falling,240.0,72.1
8067920,08067920,,-95.5636944,30.25775,64.5850036232606,80.0,W1,falling,240.0,81.4
8162600,08162600,,-96.1710747,28.92803769,102.91402190764526,86.7,W1,falling,300.0,653.0
8162600,08162600,,-96.1710747,28.92803769,102.91402190764526,86.7,W1,falling,300.0,365.0
8162600,08162600,,-96.1710747,28.92803769,102.91402190764526,86.7,W1,falling,300.0,506.0
11481500,11481500,,-123.815335,40.90596479,14.603654207409459,36.7,None,falling,75.1,12.2
11481000,11481000,,-124.0606183,40.9098497,83.02445312062704,53.3,None,falling,103.9,74.3
3463300,03463300,,-82.1841667,35.83138889,31.88257499060009,10.0,D2,falling,48.8,32.1
2074000,02074000,,-79.7655556,36.52555556,157.52617375414388,6.7,D2,falling,53.1,335.0
2071000,02071000,,-79.8261111,36.4125,214.4947095476348,3.3,D3,falling,44.2,300.0
2069000,02069000,,-80.0500424,36.31930349,175.8743501173095,6.7,D2,falling,52.4,142.0
2070500,02070500,,-79.99138889,36.53388889,115.21116081751568,6.7,D2,falling,59.0,144.0
2087275,02087275,,-78.6741667,35.83805556,49.68798599025961,70.0,W0,steady,126.4,160.0
208524090,0208524090,,-78.8966667,36.1497222,13.522879457980972,56.7,None,steady,109.7,1.76
208524975,0208524975,,-78.8597222,36.1133333,22.52288306851514,73.3,W0,steady,133.3,1.07
2077200,02077200,,-79.1966667,36.39777778,4.074520466921337,50.0,None,steady,97.4,1.56
208732885,0208732885,,-78.5930556,35.81694444,62.920072154213315,70.0,W0,steady,116.4,1.96
2093800,02093800,,-79.9527778,36.1725,3.6004242534876614,13.3,D1,falling,48.6,3.57
2094500,02094500,,-79.6141667,36.17305556,44.03124073467613,26.7,D0,falling,72.8,4.2
2082950,02082950,,-77.8761111,36.1833333,37.9499562610092,66.7,None,rising,129.0,16.3
2082585,02082585,,-77.7872222,35.9547222,1779.9797354313382,100.0,W4,rising,300.0,1880.0
2086624,02086624,,-78.7983389,36.12792215,11.588552251690071,76.7,W0,steady,216.3,22.6
2077670,02077670,,-78.8719444,36.5408333,16.48370153916847,73.3,W0,rising,133.7,7.13
208726005,0208726005,,-78.7244444,35.84527778,39.27603707065604,70.0,W0,steady,133.6,132.0
2094770,02094770,,-79.7997222,36.03805556,6.862205760085722,20.0,D1,falling,81.7,2.09
2081500,02081500,,-78.5830556,36.19416667,44.18293466297916,80.0,W1,rising,300.0,50.9
2085000,02085000,,-79.0955556,36.0711111,11.387019928642289,50.0,None,steady,95.3,8.28
2086500,02086500,,-78.82888889,36.1486111,72.66099311194776,83.3,W1,steady,300.0,33.2
2085500,02085500,,-78.87888889,36.18277778,62.11859270150983,83.3,W1,rising,275.1,60.1
208675010,0208675010,,-78.8947778,36.01938889,3.0384423538706806,73.3,W0,steady,136.7,1.23
2083000,02083000,,-77.6930556,36.15055556,214.94295517208178,73.3,W0,rising,204.9,156.0
209399200,0209399200,,-79.86,36.13777778,6.305874452544996,26.7,D0,falling,75.0,3.52
2081747,02081747,,-78.2961111,36.09305556,464.5746713724227,100.0,W4,rising,300.0,216.0
208521324,0208521324,,-78.9191667,36.14166667,12.722307748970966,56.7,None,steady,107.6,14.6
2095000,02095000,,-79.7258333,36.06,15.314928341780972,20.0,D1,falling,80.8,3.25
209722970,0209722970,,-78.9568056,35.9832222,2.990236081820051,73.3,W0,steady,129.2,0.5
209725960,0209725960,,-78.9269417,35.95118056,4.192360511089644,73.3,W0,steady,121.9,0.4
2097517,02097517,,-79.0197222,35.8933333,7.384068592235907,36.7,None,rising,91.3,8.22
2097280,02097280,,-78.9524167,35.92263889,7.008853979983667,66.7,None,steady,119.6,0.99
2097464,02097464,,-79.115,35.9236111,0.8419049420507219,70.0,W0,rising,118.0,0.98
2096500,02096500,,-79.3661111,36.0872222,213.19747701320685,16.7,D1,falling,68.4,101.0
2099000,02099000,,-79.9455556,36.0372222,6.349846454613174,26.7,D0,falling,77.4,3.39
2095500,02095500,,-79.7080556,36.12055556,16.25229712344927,20.0,D1,falling,77.7,9.1
2095271,02095271,,-79.7825,36.09777778,5.808519927945656,13.3,D1,falling,75.0,3.03
2095181,02095181,,-79.8127778,36.07916667,3.7762816285290355,23.3,D0,falling,72.2,1.2
2096846,02096846,,-79.2061111,35.9872222,0.2948254850968779,36.7,None,steady,72.6,0.74
209741955,0209741955,,-78.9130556,35.8722222,11.45316549404415,70.0,W0,steady,130.4,9.96
2097314,02097314,,-78.9652778,35.885,28.165088013727182,70.0,W0,rising,134.9,25.2
2097386,02097386,,-79.0490333,35.9419972,1.0479837110917163,70.0,W0,rising,122.6,0.18
209553650,0209553650,,-79.6616667,36.12805556,20.485467647846562,20.0,D1,falling,79.6,60.6
11290000,11290000,,-120.9843777,37.627153,1626.948053264421,56.7,None,falling,111.1,320.0
11289650,11289650,,-120.4421394,37.666321,2846.8732595073348,60.0,None,falling,123.2,312.0
11302000,11302000,,-120.6379816,37.85159385,1013.9744164538532,56.7,None,falling,116.4,397.0
11274790,11274790,,-119.6598938,37.9165884,386.39988882132786,53.3,None,rising,108.8,232.0
11289500,11289500,,-120.4410283,37.66576548,2846.8732595073348,60.0,None,falling,123.2,2090.0
11278300,11278300,,-119.962682,37.89436824,162.8323787551124,53.3,None,steady,107.0,39.1
11276500,11276500,,-119.7982326,37.93742147,715.1818423936882,43.3,None,rising,93.1,103.0
11284400,11284400,,-120.1849103,37.8418714,0.10880257483376414,60.0,None,steady,255.2,0.01
11276600,11276600,,-119.947126,37.87936848,906.140873102001,43.3,None,steady,86.8,138.0
11289000,11289000,,-120.4749183,37.67243198,2764.8596482165526,56.7,None,falling,119.6,723.0
11278400,11278400,,-119.9699046,37.8902017,177.50630728464108,53.3,None,rising,112.6,231.0
11276900,11276900,,-119.9701824,37.8815908,927.0582608113901,43.3,None,steady,87.4,143.0
10289000,10289000,,-119.2101533,38.19186474,21.01706298401162,66.7,None,steady,150.6,11.8
10289500,10289500,,-119.2337656,38.17380969,19.664754892408812,56.7,None,steady,120.6,29.3
10296500,10296500,,-119.4498872,38.51324495,211.73823417927917,50.0,None,falling,101.7,160.0
10296750,10296750,,-119.5075,38.63666667,287.2856604829057,53.3,None,falling,109.3,52.1
10296000,10296000,,-119.4501649,38.3796366,201.1361099264544,46.7,None,falling,93.7,150.0
10291500,10291500,,-119.3259923,38.23880787,51.63160853379865,33.3,None,falling,71.3,51.7
10290500,10290500,,-119.3246032,38.17214225,53.85866268439885,30.0,D0,falling,71.2,77.6
7312500,07312500,,-98.5336663,33.90954178,130.4005655112416,60.0,None,falling,115.1,396.0
7315200,07315200,,-98.0850406,33.81287833,0.184893386778871,50.0,None,falling,90.8,0.0
7312100,07312100,,-99.1428495,33.7600934,98.24694890552132,60.0,None,falling,137.7,487.0
7312610,07312610,,-98.4988889,33.88444444,0.28103049687986686,43.3,None,falling,72.3,0.83
7312110,07312110,,-98.932844,33.81398475,99.0366945373739,60.0,None,falling,123.0,144.0
7312200,07312200,,-98.9050666,33.90592785,16.52773411738671,33.3,None,falling,67.7,0.12
7344500,07344500,,-94.8821554,33.02095787,50.397532462327035,83.3,W1,falling,288.0,21.2
7344500,07344500,,-94.8821554,33.02095787,50.397532462327035,83.3,W1,falling,288.0,17.3
7344500,07344500,,-94.8821554,33.02095787,50.397532462327035,83.3,W1,falling,288.0,19.0
7332605,07332605,,-96.1557444,33.57579444,1.3881542288466706,40.0,None,falling,57.0,0.57
7312700,07312700,,-98.2967139,34.0531504,145.06395891574365,53.3,None,falling,103.7,462.0
7312700,07312700,,-98.2967139,34.0531504,145.06395891574365,53.3,None,falling,103.7,445.0
7312700,07312700,,-98.2967139,34.0531504,145.06395891574365,53.3,None,falling,103.7,451.0
7343200,07343200,,-95.1324428,33.3862233,74.52277294042298,43.3,None,falling,91.6,19.7
7343500,07343500,,-95.0927184,33.32233617,57.429118612095216,73.3,W0,falling,219.1,26.1
7343500,07343500,,-95.0927184,33.32233617,57.429118612095216,73.3,W0,falling,219.1,19.7
7343500,07343500,,-95.0927184,33.32233617,57.429118612095216,73.3,W0,falling,219.1,22.4
7342500,07342500,,-95.5949562,33.356499,7.455329348575115,20.0,D1,falling,61.9,9.6
7342500,07342500,,-95.5949562,33.356499,7.455329348575115,20.0,D1,falling,61.9,9.16
7342500,07342500,,-95.5949562,33.356499,7.455329348575115,20.0,D1,falling,61.9,9.34
7342480,07342480,,-95.9155217,33.26650079,0.643400678583279,63.3,None,falling,142.1,0.0
7342480,07342480,,-95.9155217,33.26650079,0.643400678583279,63.3,None,falling,142.1,0.0
7342480,07342480,,-95.9155217,33.26650079,0.643400678583279,63.3,None,falling,142.1,0.0
7314900,07314900,,-98.2400458,33.8267666,10.68043351729568,43.3,None,falling,58.1,0.0
7346045,07346045,,-94.3574153,32.7779173,1282.4350914627253,100.0,W4,rising,300.0,1540.0
7346045,07346045,,-94.3574153,32.7779173,1282.4350914627253,100.0,W4,rising,300.0,1140.0
7346045,07346045,,-94.3574153,32.7779173,1282.4350914627253,100.0,W4,rising,300.0,1340.0
7342470,07342470,,-95.8621944,33.21930278,3.2343914268258587,46.7,None,falling,87.4,12.2
7344210,07344210,,-94.1513889,33.30416667,1315.2660434846828,90.0,W2,falling,279.2,6940.0
7344210,07344210,,-94.1513889,33.30416667,1315.2660434846828,90.0,W2,falling,279.2,5690.0
7344210,07344210,,-94.1513889,33.30416667,1315.2660434846828,90.0,W2,falling,279.2,6370.0
7344493,07344493,,-94.9652278,33.07293056,45.803251396178624,83.3,W1,falling,278.3,12.4
7344493,07344493,,-94.9652278,33.07293056,45.803251396178624,83.3,W1,falling,278.3,10.3
7344493,07344493,,-94.9652278,33.07293056,45.803251396178624,83.3,W1,falling,278.3,11.0
7343000,07343000,,-95.5877347,33.47483009,0.7370356545522281,6.7,D2,falling,16.3,2.44
7343000,07343000,,-95.5877347,33.47483009,0.7370356545522281,6.7,D2,falling,16.3,1.65
7343000,07343000,,-95.5877347,33.47483009,0.7370356545522281,6.7,D2,falling,16.3,2.09
7343356,07343356,,-95.0513889,33.49888889,13.116829790222663,73.3,W0,falling,204.3,22.4
7343356,07343356,,-95.0513889,33.49888889,13.116829790222663,73.3,W0,falling,204.3,17.0
7343356,07343356,,-95.0513889,33.49888889,13.116829790222663,73.3,W0,falling,204.3,20.4
7343450,07343450,,-94.6980556,33.30944444,272.49102425205706,76.7,W0,falling,162.3,182.0
7343450,07343450,,-94.6980556,33.30944444,272.49102425205706,76.7,W0,falling,162.3,129.0
7343450,07343450,,-94.6980556,33.30944444,272.49102425205706,76.7,W0,falling,162.3,153.0
8017200,08017200,,-96.0769164,33.1328933,1.0812876511057323,53.3,None,falling,112.4,0.98
8017200,08017200,,-96.0769164,33.1328933,1.0812876511057323,53.3,None,falling,112.4,0.68
8017200,08017200,,-96.0769164,33.1328933,1.0812876511057323,53.3,None,falling,112.4,0.81
8019200,08019200,,-95.206614,32.55986369,452.50026385241904,80.0,W1,falling,174.6,363.0
8019200,08019200,,-95.206614,32.55986369,452.50026385241904,80.0,W1,falling,174.6,281.0
8019200,08019200,,-95.206614,32.55986369,452.50026385241904,80.0,W1,falling,174.6,322.0
7343840,07343840,,-94.8025,33.2747222,107.10061700936116,90.0,W2,falling,276.7,149.0
7343840,07343840,,-94.8025,33.2747222,107.10061700936116,90.0,W2,falling,276.7,97.8
7343840,07343840,,-94.8025,33.2747222,107.10061700936116,90.0,W2,falling,276.7,120.0
7346050,07346050,,-94.7510435,32.6726406,232.49251902112906,90.0,W2,falling,300.0,562.0
7346050,07346050,,-94.7510435,32.6726406,232.49251902112906,90.0,W2,falling,300.0,212.0
7346050,07346050,,-94.7510435,32.6726406,232.49251902112906,90.0,W2,falling,300.0,381.0
8017300,08017300,,-96.2533118,32.89790085,0.47058518049415343,46.7,None,steady,72.6,5.62
8017300,08017300,,-96.2533118,32.89790085,0.47058518049415343,46.7,None,steady,72.6,3.26
8017300,08017300,,-96.2533118,32.89790085,0.47058518049415343,46.7,None,steady,72.6,4.52
8019000,08019000,,-95.4630094,32.76318386,58.64831536746251,76.7,W0,falling,215.0,34.4
8019000,08019000,,-95.4630094,32.76318386,58.64831536746251,76.7,W0,falling,215.0,28.1
8019000,08019000,,-95.4630094,32.76318386,58.64831536746251,76.7,W0,falling,215.0,31.3
8048000,08048000,,-97.3325167,32.76096337,120.22054246493684,43.3,None,falling,55.1,17.5
8048000,08048000,,-97.3325167,32.76096337,120.22054246493684,43.3,None,falling,55.1,16.4
8048000,08048000,,-97.3325167,32.76096337,120.22054246493684,43.3,None,falling,55.1,16.5
8032000,08032000,,-95.430786,31.89239037,421.0491877513892,96.7,W3,falling,300.0,531.0
8017410,08017410,,-95.9194109,32.8062358,16.824530230305932,20.0,D1,falling,54.6,6.84
8017410,08017410,,-95.9194109,32.8062358,16.824530230305932,20.0,D1,falling,54.6,4.18
8017410,08017410,,-95.9194109,32.8062358,16.824530230305932,20.0,D1,falling,54.6,4.85
8033500,08033500,,-94.3994444,31.025,5431.112758700195,96.7,W3,falling,300.0,4320.0
8045850,08045850,,-97.6519711,32.74040699,0.6066613874193681,23.3,D0,falling,25.3,1.37
8045850,08045850,,-97.6519711,32.74040699,0.6066613874193681,23.3,D0,falling,25.3,1.1
8045850,08045850,,-97.6519711,32.74040699,0.6066613874193681,23.3,D0,falling,25.3,1.2
8044500,08044500,,-97.558636,33.08539917,61.50794610302402,43.3,None,falling,64.6,7.08
8044500,08044500,,-97.558636,33.08539917,61.50794610302402,43.3,None,falling,64.6,6.24
8044500,08044500,,-97.558636,33.08539917,61.50794610302402,43.3,None,falling,64.6,6.77
8032700,08032700,,-94.9658,31.39670556,1992.8801328284749,96.7,W3,falling,300.0,2880.0
8020000,08020000,,-94.9602175,32.52708909,930.5818446160935,86.7,W1,falling,201.4,948.0
8020000,08020000,,-94.9602175,32.52708909,930.5818446160935,86.7,W1,falling,201.4,660.0
8020000,08020000,,-94.9602175,32.52708909,930.5818446160935,86.7,W1,falling,201.4,780.0
8042800,08042800,,-98.079,33.29333333,3.618998078014289,43.3,None,falling,54.1,0.0
8042800,08042800,,-98.079,33.29333333,3.618998078014289,43.3,None,falling,54.1,0.0
8042800,08042800,,-98.079,33.29333333,3.618998078014289,43.3,None,falling,54.1,0.0
8044000,08044000,,-97.6947538,33.23178218,0.5405643455974638,30.0,D0,falling,9.3,2.63
8044000,08044000,,-97.6947538,33.23178218,0.5405643455974638,30.0,D0,falling,9.3,2.08
8044000,08044000,,-97.6947538,33.23178218,0.5405643455974638,30.0,D0,falling,9.3,2.44
8037050,08037050,,-94.6415983,31.6176793,5.2191016343431995,90.0,W2,falling,200.2,9.5
8037050,08037050,,-94.6415983,31.6176793,5.2191016343431995,90.0,W2,falling,200.2,6.03
8037050,08037050,,-94.6415983,31.6176793,5.2191016343431995,90.0,W2,falling,200.2,7.28
8019500,08019500,,-95.0916099,32.6040291,53.35963319057611,86.7,W1,falling,242.0,86.9
8019500,08019500,,-95.0916099,32.6040291,53.35963319057611,86.7,W1,falling,242.0,62.1
8019500,08019500,,-95.0916099,32.6040291,53.35963319057611,86.7,W1,falling,242.0,72.6
8033900,08033900,,-94.8232697,31.86017169,68.71069242757363,90.0,W2,falling,214.0,72.9
8033900,08033900,,-94.8232697,31.86017169,68.71069242757363,90.0,W2,falling,214.0,63.4
8033900,08033900,,-94.8232697,31.86017169,68.71069242757363,90.0,W2,falling,214.0,67.9
8020700,08020700,,-94.9032716,32.38820599,17.848265222023333,86.7,W1,falling,300.0,51.3
8020700,08020700,,-94.9032716,32.38820599,17.848265222023333,86.7,W1,falling,300.0,45.8
8020700,08020700,,-94.9032716,32.38820599,17.848265222023333,86.7,W1,falling,300.0,48.3
8020900,08020900,,-94.7099324,32.41681793,1554.017822113802,93.3,W2,falling,258.4,1930.0
8020900,08020900,,-94.7099324,32.41681793,1554.017822113802,93.3,W2,falling,258.4,1290.0
8020900,08020900,,-94.7099324,32.41681793,1554.017822113802,93.3,W2,falling,258.4,1570.0
8045995,08045995,,-97.5863889,32.65305556,1.8267195541160646,23.3,D0,falling,22.6,1.99
8045995,08045995,,-97.5863889,32.65305556,1.8267195541160646,23.3,D0,falling,22.6,0.07
8045995,08045995,,-97.5863889,32.65305556,1.8267195541160646,23.3,D0,falling,22.6,0.54
8048543,08048543,,-97.2894598,32.7517972,114.75487613022719,43.3,None,falling,52.6,24.0
8048543,08048543,,-97.2894598,32.7517972,114.75487613022719,43.3,None,falling,52.6,16.2
8048543,08048543,,-97.2894598,32.7517972,114.75487613022719,43.3,None,falling,52.6,19.5
8048800,08048800,,-97.2486256,32.80735146,3.2702575225550747,20.0,D1,falling,30.1,1.74
8048800,08048800,,-97.2486256,32.80735146,3.2702575225550747,20.0,D1,falling,30.1,1.24
8048800,08048800,,-97.2486256,32.80735146,3.2702575225550747,20.0,D1,falling,30.1,1.6
8033000,08033000,,-94.8099306,31.13296574,3652.0714577833082,96.7,W3,falling,300.0,3710.0
8033000,08033000,,-94.8099306,31.13296574,3652.0714577833082,96.7,W3,falling,300.0,3650.0
8033000,08033000,,-94.8099306,31.13296574,3652.0714577833082,96.7,W3,falling,300.0,3680.0
8037180,08037180,,-94.7263278,31.45718333,2661.234880698392,96.7,W3,falling,300.0,1730.0
8050400,08050400,,-97.1564016,33.62427479,3.706948896047852,50.0,None,falling,79.1,9.5
8050400,08050400,,-97.1564016,33.62427479,3.706948896047852,50.0,None,falling,79.1,7.14
8050400,08050400,,-97.1564016,33.62427479,3.706948896047852,50.0,None,falling,79.1,7.95
8049300,08049300,,-97.1400111,32.7884631,149.34180104298838,43.3,None,falling,55.8,188.0
8049300,08049300,,-97.1400111,32.7884631,149.34180104298838,43.3,None,falling,55.8,143.0
8049300,08049300,,-97.1400111,32.7884631,149.34180104298838,43.3,None,falling,55.8,168.0
804956950,0804956950,,-97.0098806,32.8044972,9.658270514249983,33.3,None,falling,56.3,4.56
804956950,0804956950,,-97.0098806,32.8044972,9.658270514249983,33.3,None,falling,56.3,1.62
804956950,0804956950,,-97.0098806,32.8044972,9.658270514249983,33.3,None,falling,56.3,2.73
8050100,08050100,,-96.9261111,32.7498611,3.602835356702195,36.7,None,falling,48.3,1330.0
8050100,08050100,,-96.9261111,32.7498611,3.602835356702195,36.7,None,falling,48.3,18.3
8050100,08050100,,-96.9261111,32.7498611,3.602835356702195,36.7,None,falling,48.3,796.0
8050350,08050350,,-97.3258333,33.601,0.7180779269439103,50.0,None,falling,92.5,1.06
8049580,08049580,,-97.1230646,32.49097237,0.08141504161093037,23.3,D0,falling,27.3,0.0
8049580,08049580,,-97.1230646,32.49097237,0.08141504161093037,23.3,D0,falling,27.3,0.0
8049580,08049580,,-97.1230646,32.49097237,0.08141504161093037,23.3,D0,falling,27.3,0.0
8051500,08051500,,-97.1794587,33.3362269,4.454857793841916,43.3,None,falling,49.1,28.7
8051500,08051500,,-97.1794587,33.3362269,4.454857793841916,43.3,None,falling,49.1,24.1
8051500,08051500,,-97.1794587,33.3362269,4.454857793841916,43.3,None,falling,49.1,27.0
8049700,08049700,,-97.1019533,32.5809695,0.9963027594397604,30.0,D0,falling,47.5,1.02
8049700,08049700,,-97.1019533,32.5809695,0.9963027594397604,30.0,D0,falling,47.5,0.68
8049700,08049700,,-97.1019533,32.5809695,0.9963027594397604,30.0,D0,falling,47.5,0.8
8050800,08050800,,-96.9472267,33.55455428,0.1520886772387084,53.3,None,falling,125.3,0.07
8050800,08050800,,-96.9472267,33.55455428,0.1520886772387084,53.3,None,falling,125.3,0.05
8050800,08050800,,-96.9472267,33.55455428,0.1520886772387084,53.3,None,falling,125.3,0.06
8050840,08050840,,-96.8072191,33.52622016,0.04747851757247392,46.7,None,falling,60.7,0.0
8050840,08050840,,-96.8072191,33.52622016,0.04747851757247392,46.7,None,falling,60.7,0.0
8050840,08050840,,-96.8072191,33.52622016,0.04747851757247392,46.7,None,falling,60.7,0.0
8057000,08057000,,-96.8219464,32.7748517,349.352238908038,53.3,None,falling,138.6,6540.0
8057000,08057000,,-96.8219464,32.7748517,349.352238908038,53.3,None,falling,138.6,5100.0
8057000,08057000,,-96.8219464,32.7748517,349.352238908038,53.3,None,falling,138.6,5690.0
8057200,08057200,,-96.7566664,32.88929207,9.416237737848215,40.0,None,steady,80.9,8.34
8057200,08057200,,-96.7566664,32.88929207,9.416237737848215,40.0,None,steady,80.9,4.98
8057200,08057200,,-96.7566664,32.88929207,9.416237737848215,40.0,None,steady,80.9,6.38
8052700,08052700,,-96.8927805,33.28344977,0.7087926844415663,46.7,None,falling,80.6,1.44
8052700,08052700,,-96.8927805,33.28344977,0.7087926844415663,46.7,None,falling,80.6,0.5
8052700,08052700,,-96.8927805,33.28344977,0.7087926844415663,46.7,None,falling,80.6,0.77
8052745,08052745,,-96.8919475,33.2192846,2.8829613905508054,46.7,None,falling,88.5,6.7
8052745,08052745,,-96.8919475,33.2192846,2.8829613905508054,46.7,None,falling,88.5,5.53
8052745,08052745,,-96.8919475,33.2192846,2.8829613905508054,46.7,None,falling,88.5,6.0
8052780,08052780,,-97.1419573,33.15178696,4.15175388091444,43.3,None,falling,60.6,2.27
8052780,08052780,,-97.1419573,33.15178696,4.15175388091444,43.3,None,falling,60.6,1.83
8052780,08052780,,-97.1419573,33.15178696,4.15175388091444,43.3,None,falling,60.6,2.03
8053000,08053000,,-96.9611173,33.0456773,57.76548410231093,36.7,None,falling,50.0,3860.0
8053000,08053000,,-96.9611173,33.0456773,57.76548410231093,36.7,None,falling,50.0,3850.0
8053000,08053000,,-96.9611173,33.0456773,57.76548410231093,36.7,None,falling,50.0,3860.0
8053009,08053009,,-96.9172222,33.02694444,1.4723419934718893,46.7,None,falling,90.4,3.32
8053009,08053009,,-96.9172222,33.02694444,1.4723419934718893,46.7,None,falling,90.4,1.4
8053009,08053009,,-96.9172222,33.02694444,1.4723419934718893,46.7,None,falling,90.4,1.89
8049500,08049500,,-96.9944444,32.7625,153.0671321533764,43.3,None,falling,55.8,220.0
8049500,08049500,,-96.9944444,32.7625,153.0671321533764,43.3,None,falling,55.8,160.0
8049500,08049500,,-96.9944444,32.7625,153.0671321533764,43.3,None,falling,55.8,193.0
8053090,08053090,,-96.9071167,32.9571611,1.0216995702904001,43.3,None,falling,66.7,1.3
8055000,08055000,,-97.0127857,32.9870677,19.04263844314395,33.3,None,falling,47.6,1530.0
8055000,08055000,,-97.0127857,32.9870677,19.04263844314395,33.3,None,falling,47.6,1520.0
8055000,08055000,,-97.0127857,32.9870677,19.04263844314395,33.3,None,falling,47.6,1530.0
8056500,08056500,,-96.8025013,32.80735055,0.6412636957117517,40.0,None,falling,63.7,3.8
8056500,08056500,,-96.8025013,32.80735055,0.6412636957117517,40.0,None,falling,63.7,3.02
8056500,08056500,,-96.8025013,32.80735055,0.6412636957117517,40.0,None,falling,63.7,3.41
8055560,08055560,,-96.9305556,32.87333333,89.05191577905521,40.0,None,falling,50.7,4830.0
8055560,08055560,,-96.9305556,32.87333333,89.05191577905521,40.0,None,falling,50.7,4780.0
8055560,08055560,,-96.9305556,32.87333333,89.05191577905521,40.0,None,falling,50.7,4800.0
8053430,08053430,,-97.4170417,33.27791667,4.889452489076011,30.0,D0,falling,39.3,8.95
8059590,08059590,,-96.6391389,33.18513889,5.0833956009289825,56.7,None,steady,132.8,2.54
8059590,08059590,,-96.6391389,33.18513889,5.0833956009289825,56.7,None,steady,132.8,1.89
8059590,08059590,,-96.6391389,33.18513889,5.0833956009289825,56.7,None,steady,132.8,2.21
8053500,08053500,,-97.2905732,33.11901003,8.750073465602814,40.0,None,falling,52.5,24.4
8053500,08053500,,-97.2905732,33.11901003,8.750073465602814,40.0,None,falling,52.5,22.1
8053500,08053500,,-97.2905732,33.11901003,8.750073465602814,40.0,None,falling,52.5,23.0
8048970,08048970,,-97.2650142,32.60346909,1.852109856695833,33.3,None,falling,43.7,1.26
8048970,08048970,,-97.2650142,32.60346909,1.852109856695833,33.3,None,falling,43.7,0.82
8048970,08048970,,-97.2650142,32.60346909,1.852109856695833,33.3,None,falling,43.7,0.97
8059350,08059350,,-96.3730556,33.225,0.6661411661291203,43.3,None,falling,63.0,0.02
8059350,08059350,,-96.3730556,33.225,0.6661411661291203,43.3,None,falling,63.0,0.0
8059350,08059350,,-96.3730556,33.225,0.6661411661291203,43.3,None,falling,63.0,0.01
8061548,08061548,,-96.5564167,32.9858611,2.2141527584947798,36.7,None,falling,83.7,1.32
8061000,08061000,,-96.4755429,33.02373066,15.65938174561877,20.0,D1,falling,48.2,562.0
8057300,08057300,,-96.725832,32.80873904,15.292796051652056,40.0,None,falling,78.5,10.9
8061551,08061551,,-96.4941667,32.7986111,36.30579836632906,20.0,D1,falling,59.7,25.8
8061551,08061551,,-96.4941667,32.7986111,36.30579836632906,20.0,D1,falling,59.7,24.4
